Emp ID,First Name,Last Name,Gender,E Mail,Date of Birth,Date of Joining,Age in Company (Years),Salary,Last % Hike,Place Name,County,State,Zip
732760,Erasmo,Mann,M,erasmo.mann@hotmail.com,1/30/1959,11/12/2012,4.71,71375,26%,Randleman,Randolph,NC,27317
284937,Joane,Reddick,F,joane.reddick@gmail.com,5/3/1959,1/16/2015,2.53,119103,27%,Frankfort,Will,IL,60423
699964,Jerlene,Dent,F,jerlene.dent@gmail.com,5/31/1987,12/21/2014,2.6,103802,19%,Lake Bluff,Lake,IL,60044
851314,Latesha,Necaise,F,latesha.necaise@gmail.com,11/22/1984,9/14/2013,3.87,156060,10%,Houston,Houston,TX,77278
374642,Santa,Seward,F,santa.seward@btinternet.com,7/6/1984,11/26/2014,2.67,90215,29%,New Brighton,Beaver,PA,15066
928084,Ossie,Pressley,F,ossie.pressley@shell.com,3/13/1967,8/19/1990,26.96,164967,25%,Greenbelt,Prince George's,MD,20771
286368,Myong,Ashe,F,myong.ashe@gmail.com,9/18/1978,2/24/2003,14.43,179062,13%,Jewett,Cumberland,IL,62436
433467,Gus,Carrera,M,gus.carrera@hotmail.com,3/17/1971,3/29/2017,0.33,131727,8%,Kernville,Kern,CA,93238
604093,Dede,Rodriquez,F,dede.rodriquez@aol.com,12/8/1974,4/6/2015,2.31,78879,6%,Washington,District of Columbia,DC,20510
867552,Brooke,Holley,F,brooke.holley@gmail.com,2/22/1968,9/19/2000,16.87,171981,0%,Bevington,Madison,IA,50033
584498,Myles,Guidry,M,myles.guidry@gmail.com,11/5/1991,5/30/2016,1.16,118995,0%,Ashland,Benton,MS,38603
300577,Pierre,Gerald,M,pierre.gerald@gmail.com,12/8/1974,6/4/2014,3.15,148998,10%,Mobile,Mobile,AL,36609
718259,Bell,Bowden,F,bell.bowden@gmail.com,10/22/1991,7/7/2017,0.06,75855,2%,Southbury,New Haven,CT,6488
711905,Donald,Rowan,M,donald.rowan@gmail.com,7/31/1969,2/6/2013,4.47,74687,18%,Etowah,Henderson,NC,28729
713117,Garth,Atchison,M,garth.atchison@gmail.com,7/4/1976,1/13/2013,4.54,129979,0%,Veblen,Marshall,SD,57270
263027,Benjamin,Lamontagne,M,benjamin.lamontagne@gmail.com,2/16/1972,3/9/2008,9.39,198743,6%,Palmdale,Los Angeles,CA,93591
897098,Man,Seidel,M,man.seidel@sbcglobal.net,5/20/1975,10/11/1999,17.81,198535,1%,Hackensack,Cass,MN,56452
199042,Tamara,Treadwell,F,tamara.treadwell@gmail.com,7/10/1979,9/23/2004,12.85,50906,7%,Lauderdale,Lauderdale,MS,39335
625187,Norberto,Dowdell,M,norberto.dowdell@gmail.com,10/31/1965,12/17/1992,24.63,168546,17%,Buffalo,Putnam,WV,25033
295264,Maya,Waldrop,F,maya.waldrop@yahoo.co.in,2/22/1988,1/19/2016,1.52,61361,15%,Saint Louis,St. Louis (city),MO,63101
828382,Harry,Dyson,M,harry.dyson@verizon.net,2/6/1959,10/8/1992,24.82,75716,25%,Los Angeles,Los Angeles,CA,90034
543428,Cortney,Kang,F,cortney.kang@gmail.com,2/5/1987,5/31/2017,0.16,144244,9%,Elmwood Park,Bergen,NJ,7407
288427,Noella,Ballinger,F,noella.ballinger@gmail.com,12/12/1978,12/27/2000,16.59,113886,17%,Edgewater,Sawyer,WI,54834
327464,Kirk,Burkhart,M,kirk.burkhart@gmail.com,4/8/1961,6/30/2007,10.08,69286,2%,Albion,Cassia,ID,83311
332694,Parker,Getz,M,parker.getz@outlook.com,2/19/1972,1/26/2012,5.51,80106,10%,Birmingham,Jefferson,AL,35235
783311,Muoi,Montes,F,muoi.montes@gmail.com,1/20/1982,11/6/2007,9.73,86583,7%,Bixby,Iron,MO,65439
865868,Jonah,Orr,M,jonah.orr@gmail.com,7/4/1962,3/26/2016,1.34,140345,25%,Passaic,Passaic,NJ,7055
259420,Sammy,Eason,M,sammy.eason@gmail.com,1/16/1996,6/10/2017,0.13,149480,18%,Williamstown,Gloucester,NJ,8094
210654,Jarod,Garcia,M,jarod.garcia@msn.com,12/8/1980,7/30/2010,7,40814,8%,Keewatin,Itasca,MN,55753
572393,Bernita,Aquino,F,bernita.aquino@gmail.com,3/24/1974,12/18/1995,21.62,120591,5%,San Francisco,San Francisco,CA,94134
785299,Ardell,Tafoya,F,ardell.tafoya@yahoo.com,2/1/1966,12/10/2004,12.64,169925,26%,Verona,Preble,OH,45378
196656,Rhea,Butterfield,F,rhea.butterfield@rediffmail.com,12/26/1992,4/29/2014,3.25,185937,4%,Kiamesha Lake,Sullivan,NY,12751
645691,Karoline,Terry,F,karoline.terry@gmail.com,9/1/1986,6/23/2008,9.1,75859,26%,Danville,Boyle,KY,40422
527045,Sanford,Jacks,M,sanford.jacks@gmail.com,1/23/1974,10/8/2012,4.81,102213,28%,Walters,Cotton,OK,73572
919822,Monty,Trout,M,monty.trout@shell.com,10/17/1966,9/4/1993,23.91,164783,12%,Hooker,Texas,OK,73945
908756,Kit,Lawson,F,kit.lawson@gmail.com,11/28/1979,8/16/2002,14.96,102181,12%,South Egremont,Berkshire,MA,1258
717939,Lecia,Soule,F,lecia.soule@walmart.com,9/25/1966,10/4/2005,11.82,184665,20%,Tacoma,Pierce,WA,98401
129095,Gia,Click,F,gia.click@hotmail.com,2/18/1973,6/19/2011,6.11,83180,0%,Fort White,Columbia,FL,32038
212849,Lean,Yancey,F,lean.yancey@gmail.com,9/14/1966,10/14/1991,25.81,139735,27%,Maryland Line,Baltimore,MD,21105
954370,Chandra,Piazza,F,chandra.piazza@exxonmobil.com,6/22/1975,1/27/2014,3.5,143771,25%,Staten Island,Richmond,NY,10311
807009,Renaldo,Cade,M,renaldo.cade@gmail.com,3/27/1972,11/9/2009,7.72,40560,27%,Geff,Wayne,IL,62842
295261,Chuck,Khan,M,chuck.khan@yahoo.com,8/15/1963,5/16/2017,0.2,133500,3%,Killington,Rutland,VT,5751
414219,Millard,Corona,M,millard.corona@gmail.com,5/15/1973,10/28/2001,15.76,54751,11%,Wana,Monongalia,WV,26590
250652,Rosario,Lamar,M,rosario.lamar@aol.com,9/24/1969,8/25/2005,11.93,80792,5%,Yuma,Yuma,AZ,85364
772548,Tama,Whitman,F,tama.whitman@aol.com,7/19/1991,2/19/2016,1.44,103283,25%,East Blue Hill,Hancock,ME,4629
835496,Edison,Lehmann,M,edison.lehmann@aol.com,10/17/1957,11/8/1982,34.74,43964,22%,Otter,Powder River,MT,59062
371858,Carson,Gilliam,M,carson.gilliam@aol.com,5/4/1980,6/27/2013,4.09,67458,15%,Purdin,Linn,MO,64674
309375,Iola,Mcallister,F,iola.mcallister@gmail.com,7/27/1982,11/23/2006,10.68,50366,7%,Upper Marlboro,Prince George's,MD,20772
134791,Aurore,Hinojosa,F,aurore.hinojosa@shell.com,10/18/1969,2/8/2002,15.48,51475,16%,Cle Elum,Kittitas,WA,98922
800199,Collin,Redden,M,collin.redden@aol.com,7/15/1968,10/28/2005,11.76,188647,30%,Novato,Marin,CA,94945
323451,Evelina,Wyant,F,evelina.wyant@gmail.com,8/24/1986,6/30/2017,0.08,185640,27%,Pennsville,Pennsville,OH,43770
250819,Jarrod,Roy,M,jarrod.roy@gmail.com,4/11/1966,11/17/1988,28.71,159143,0%,Brooklyn,Kings,NY,11235
255121,Kurt,Woodley,M,kurt.woodley@yahoo.co.uk,4/10/1984,8/30/2009,7.92,135186,25%,Rockton,Winnebago,IL,61072
827446,Bernie,Browder,M,bernie.browder@gmail.com,11/10/1989,6/5/2013,4.15,187399,25%,Saxis,Accomack,VA,23427
188107,Lexie,Blaylock,F,lexie.blaylock@gmail.com,4/22/1977,11/24/2011,5.68,119735,21%,Conroe,Montgomery,TX,77306
150992,Clotilde,Hubbard,F,clotilde.hubbard@ibm.com,12/6/1980,8/25/2015,1.93,125803,22%,Pavillion,Fremont,WY,82523
516622,Renato,Choi,M,renato.choi@gmail.com,1/27/1991,4/5/2014,3.32,168370,10%,Pensacola,Escambia,FL,32522
379097,Julio,Bradley,M,julio.bradley@comcast.net,5/25/1977,8/3/2006,10.99,168356,13%,Salt Lake City,Salt Lake,UT,84185
746912,Dale,Wright,M,dale.wright@btinternet.com,10/21/1981,7/22/2004,13.02,135339,16%,Horsepen,Tazewell,VA,24619
166634,Steven,Beebe,M,steven.beebe@walmart.com,1/18/1980,1/21/2014,3.52,83560,17%,Ludlow,Windsor,VT,5149
949079,Normand,Shapiro,M,normand.shapiro@aol.com,7/6/1961,6/13/1991,26.14,161388,7%,Purdy,Barry,MO,65734
532464,Miquel,Ontiveros,M,miquel.ontiveros@hotmail.com,11/2/1984,10/6/2006,10.82,150435,25%,Madison,Dane,WI,53794
601266,Reynalda,Scott,F,reynalda.scott@ibm.com,8/21/1976,6/18/2008,9.12,185705,10%,Jeffersonville,Clark,IN,47144
771324,Nova,Blackburn,F,nova.blackburn@yahoo.ca,12/9/1985,12/16/2012,4.62,142658,9%,Clarksville,Clinton,OH,45113
631757,Robena,Chambliss,F,robena.chambliss@verizon.net,7/31/1979,11/27/2016,0.67,193508,20%,Clear Lake,Sherburne,MN,55319
771974,Ilse,Forney,F,ilse.forney@yahoo.ca,7/10/1988,11/6/2014,2.73,105832,24%,Ladysmith,Caroline,VA,22501
464548,Korey,Naquin,M,korey.naquin@yahoo.com,10/3/1982,9/10/2015,1.88,44240,29%,Remsen,Plymouth,IA,51050
547145,Coy,Chow,M,coy.chow@yahoo.co.in,4/25/1992,2/25/2014,3.42,152872,11%,Lawrenceville,Tioga,PA,16929
762843,Johnny,Reinhart,M,johnny.reinhart@yahoo.co.uk,7/29/1988,8/9/2012,4.97,165404,27%,Stuyvesant Falls,Columbia,NY,12174
447510,Tory,Fortin,M,tory.fortin@gmail.com,11/24/1984,12/16/2016,0.61,62525,28%,Newton,Middlesex,MA,2165
564895,Shameka,Nolen,F,shameka.nolen@cox.net,2/17/1968,6/13/1990,27.14,117009,15%,Schaumburg,Cook,IL,60168
420802,Jaye,Malloy,F,jaye.malloy@aol.com,9/27/1983,7/12/2009,8.05,146010,6%,Swamp Branch,Swamp Branch,KY,41258
840004,Antwan,Ulmer,M,antwan.ulmer@hotmail.co.uk,7/12/1966,9/10/2008,8.88,71656,10%,McHenry,McHenry,IL,60296
454958,Mack,Rose,M,mack.rose@aol.com,1/4/1971,12/17/2008,8.62,86776,3%,Hickory Withe,Fayette,TN,38043
936864,Andrea,Vernon,M,andrea.vernon@hotmail.com,2/29/1984,1/16/2013,4.53,55233,10%,Holden,Logan,WV,25625
121951,Venus,Heckman,F,venus.heckman@ibm.com,2/6/1994,7/11/2017,0.05,178408,16%,Round Rock,Williamson,TX,78681
396498,Deshawn,Olson,M,deshawn.olson@hotmail.com,8/15/1984,1/12/2017,0.54,153251,6%,Wister,Le Flore,OK,74966
694547,Babette,Forman,F,babette.forman@hotmail.com,1/4/1964,3/30/2017,0.33,145625,7%,Methuen,Essex,MA,1844
157552,Maura,Robison,F,maura.robison@gmail.com,4/20/1990,11/12/2012,4.71,127789,0%,Allenport,Washington,PA,15412
197085,Halley,Shade,F,halley.shade@gmail.com,3/19/1970,6/3/2007,10.16,53435,11%,Elgin,Erie,PA,16413
959506,Prince,Hickson,M,prince.hickson@aol.com,11/14/1992,8/20/2015,1.94,130081,1%,Swiftown,Leflore,MS,38959
418066,Christian,Lovell,M,christian.lovell@exxonmobil.com,8/24/1981,7/14/2003,14.05,169394,28%,Wallis,Austin,TX,77485
527141,Darla,Devine,F,darla.devine@btinternet.com,6/12/1990,1/4/2012,5.57,73710,25%,Salter Path,Carteret,NC,28575
690097,Leland,Peebles,M,leland.peebles@rediffmail.com,3/1/1986,11/30/2007,9.67,43994,29%,North Benton,Mahoning,OH,44449
230688,Dusti,Pogue,F,dusti.pogue@yahoo.ca,6/24/1995,12/18/2016,0.61,73444,23%,Troy,Lincoln,MT,59935
576092,Malcolm,Holmes,M,malcolm.holmes@outlook.com,10/30/1983,9/13/2010,6.88,154186,20%,Saratoga,Santa Clara,CA,95071
138351,John,Messenger,M,john.messenger@ibm.com,6/28/1974,3/30/2005,12.34,74685,1%,San Diego,San Diego,CA,92179
933940,King,Perea,M,king.perea@yahoo.com,12/23/1989,8/16/2016,0.95,55014,29%,Tenants Harbor,Knox,ME,4860
711183,Judson,Soper,M,judson.soper@yahoo.ca,5/21/1992,12/20/2014,2.61,198547,25%,Houston,Harris,TX,77213
165205,Eddie,Abraham,M,eddie.abraham@hotmail.com,1/14/1970,6/19/2010,7.11,144387,13%,Clarkston,Cache,UT,84305
279215,Apolonia,Lahr,F,apolonia.lahr@comcast.net,10/13/1976,10/1/2000,16.83,167560,3%,Lime Springs,Howard,IA,52155
453407,Jule,Nielsen,F,jule.nielsen@gmail.com,1/4/1979,9/27/2011,5.84,105960,2%,Republic,Seneca,OH,44867
771055,Suellen,Bear,F,suellen.bear@yahoo.com,10/14/1959,9/2/2002,14.91,56999,23%,Mukwonago,Waukesha,WI,53149
797439,Corrine,Churchill,F,corrine.churchill@aol.com,11/11/1959,8/23/2012,4.93,95161,0%,Gladstone,Nelson,VA,24553
613631,Dewey,Keller,M,dewey.keller@walmart.com,9/13/1978,6/10/2002,15.14,176837,14%,Prescott,Yavapai,AZ,86313
979021,Manual,Downey,M,manual.downey@gmail.com,6/15/1980,3/13/2016,1.38,53324,24%,Kalamazoo,Kalamazoo,MI,49004
163178,Sanjuana,Ashford,F,sanjuana.ashford@btinternet.com,7/15/1986,2/18/2015,2.44,169320,21%,Doyline,Webster,LA,71023
825280,Alejandro,Albers,M,alejandro.albers@msn.com,6/27/1973,2/17/2013,4.44,94958,7%,Elgin,Union,OR,97827
806367,Andy,Mcnamara,M,andy.mcnamara@aol.com,2/1/1967,7/12/2016,1.04,167174,28%,Santa Maria,Santa Barbara,CA,93455
683147,Thomas,Stiltner,M,thomas.stiltner@microsoft.com,11/19/1992,8/20/2014,2.94,153134,9%,Burnwell,Burnwell,WV,25034
426018,Tracey,Seymore,M,tracey.seymore@gmail.com,11/1/1981,1/26/2008,9.51,177432,16%,Cincinnati,Hamilton,OH,45205
355552,Maranda,Clark,F,maranda.clark@yahoo.com,4/2/1973,7/27/2016,1,148005,24%,Charlotte,Mecklenburg,NC,28270
592505,Jae,Brockman,M,jae.brockman@aol.com,9/25/1992,5/20/2014,3.19,135886,12%,Visalia,Visalia,CA,93290
193875,Maura,Pinkston,F,maura.pinkston@gmail.com,10/7/1966,4/12/2013,4.3,63443,28%,Cutten,Humboldt,CA,95534
175299,Dionne,Ramirez,F,dionne.ramirez@comcast.net,7/22/1967,7/25/1994,23.02,77165,30%,Ruby,Ulster,NY,12475
263309,Trinidad,Huffman,M,trinidad.huffman@gmail.com,1/30/1961,9/14/2005,11.88,156811,24%,Rockfield,Rockfield,WI,53077
957991,Pearline,Herrick,F,pearline.herrick@rediffmail.com,12/30/1994,6/27/2017,0.08,65442,15%,New Hope,Madison,AL,35760
831140,Claretta,Batten,F,claretta.batten@gmail.com,11/2/1979,3/8/2007,10.4,126843,14%,Fruitland,Wicomico,MD,21826
395666,Johnson,Hitt,M,johnson.hitt@outlook.com,10/13/1980,11/24/2016,0.67,50757,3%,Greensboro,Guilford,NC,27413
539058,Hai,Land,M,hai.land@ntlworld.com,12/30/1958,10/6/2007,9.82,104668,14%,Hammond,Lake,IN,46320
209087,Brendan,Linares,M,brendan.linares@aol.com,2/27/1977,6/28/2008,9.09,175972,23%,Blodgett,Benton,OR,97326
398381,Katharyn,Jaynes,F,katharyn.jaynes@yahoo.com,10/11/1983,7/14/2017,0.04,132950,3%,Wichita Falls,Wichita,TX,76306
176800,William,Goodman,M,william.goodman@aol.com,5/26/1976,1/22/2009,8.52,179350,29%,Tuleta,Bee,TX,78162
635977,Madelaine,Crumpton,F,madelaine.crumpton@bp.com,8/14/1989,2/13/2017,0.45,118149,26%,Lynnwood,Snohomish,WA,98037
930700,Glady,Gillis,F,glady.gillis@hotmail.com,12/22/1986,3/24/2015,2.35,97757,0%,Guy,Faulkner,AR,72061
751988,Isaias,Matos,M,isaias.matos@ibm.com,8/6/1979,10/13/2002,14.8,40915,10%,Foss,Washita,OK,73647
671750,Douglass,Carper,M,douglass.carper@apple.com,6/26/1963,5/3/2013,4.24,195492,17%,Bingham Canyon,Salt Lake,UT,84006
928253,Wade,Knowlton,M,wade.knowlton@walmart.com,10/1/1978,1/15/2008,9.54,89606,4%,Ovapa,Clay,WV,25150
278049,Rhiannon,Thornhill,F,rhiannon.thornhill@rediffmail.com,3/27/1980,9/18/2009,7.86,163737,24%,Monterey Park,Los Angeles,CA,91756
481861,Jonathan,Clemens,M,jonathan.clemens@yahoo.com,3/3/1959,12/19/2013,3.61,101922,9%,Middlesboro,Bell,KY,40965
388601,Edie,Fries,F,edie.fries@msn.com,10/27/1985,3/23/2017,0.35,75638,6%,Palmer,Ellis,TX,75152
836078,Daisey,Marchand,F,daisey.marchand@gmail.com,9/21/1969,1/2/2004,13.58,139675,30%,Plato,Texas,MO,65552
934999,Jamar,Stacy,M,jamar.stacy@verizon.net,2/29/1996,4/11/2017,0.3,182008,8%,Kailua Kona,Hawaii,HI,96745
258625,Tyron,Ginn,M,tyron.ginn@gmail.com,9/12/1963,12/22/2005,11.61,61680,5%,Trenton,Clinton,IL,62293
482136,George,Welsh,F,george.welsh@bellsouth.net,7/2/1985,8/10/2015,1.97,192651,23%,Orchard Hill,Spalding,GA,30266
728431,Chantel,Adler,F,chantel.adler@shell.com,12/28/1986,2/15/2014,3.45,159771,1%,Blue Gap,Navajo,AZ,86520
961282,Beau,Salerno,M,beau.salerno@yahoo.com,1/8/1982,9/26/2012,4.84,168320,11%,Lenox,Berkshire,MA,1240
403082,Melania,Ivy,F,melania.ivy@aol.com,4/10/1986,4/23/2011,6.27,162937,4%,Jefferson,Park,CO,80456
489955,Santo,Suarez,M,santo.suarez@yahoo.co.uk,4/22/1978,7/4/2012,5.07,68295,10%,Charleston,Kanawha,WV,25323
492518,Ola,Pearce,F,ola.pearce@hotmail.com,9/2/1977,8/16/2007,9.96,194593,2%,Swengel,Union,PA,17880
750834,Gerda,Marlow,F,gerda.marlow@rediffmail.com,7/4/1968,7/18/2010,7.03,158584,0%,Star,Montgomery,NC,27356
455650,Frederick,Heaton,M,frederick.heaton@bp.com,5/13/1991,4/21/2014,3.27,107966,5%,Wildorado,Oldham,TX,79098
513022,Alec,Dobson,M,alec.dobson@gmail.com,3/25/1995,4/11/2017,0.3,45748,15%,Costilla,Taos,NM,87524
992110,Alyce,Ellsworth,F,alyce.ellsworth@gmail.com,12/2/1986,1/30/2008,9.5,64616,28%,Aurora,Kane,IL,60568
434568,Fletcher,Musser,M,fletcher.musser@yahoo.com,4/24/1972,11/4/2011,5.73,61363,22%,Westport Point,Bristol,MA,2791
745811,Elvie,Olivo,F,elvie.olivo@rediffmail.com,4/12/1973,8/18/2006,10.95,141074,16%,Cimarron,Gray,KS,67835
951783,Vina,Sturgill,F,vina.sturgill@aol.com,1/24/1985,2/21/2011,6.44,122089,6%,Hadley,Mercer,PA,16130
414760,Efren,Worthington,M,efren.worthington@aol.com,7/23/1982,1/25/2007,10.51,148604,28%,Jefferson,Worcester,MA,1522
172043,Madge,Samuel,F,madge.samuel@aol.com,8/19/1976,9/5/2007,9.9,190379,16%,Sinton,San Patricio,TX,78387
628221,Rosario,Gaddis,M,rosario.gaddis@cox.net,8/29/1975,9/8/1996,20.9,91098,0%,White Deer,Carson,TX,79097
686717,Bernardina,Roberge,F,bernardina.roberge@aol.com,10/9/1989,5/21/2017,0.19,100803,13%,Levittown,Bucks,PA,19057
619029,Rowena,Costello,F,rowena.costello@gmail.com,6/23/1991,7/17/2015,2.03,126095,19%,Sunbury,Gates,NC,27979
665354,Terrie,Wray,F,terrie.wray@hotmail.com,8/19/1989,6/22/2016,1.1,77006,27%,Poole,Webster,KY,42444
496595,Damon,Addison,M,damon.addison@gmail.com,1/11/1994,8/20/2016,0.94,53909,30%,Crockett,Houston,TX,75835
814449,Kenyatta,Hurst,F,kenyatta.hurst@aol.com,2/7/1969,10/21/2016,0.77,104283,21%,Ten Mile,Meigs,TN,37880
370598,Tamiko,Almanza,F,tamiko.almanza@gmail.com,3/22/1963,5/27/1999,18.18,159912,17%,Bishop Hill,Henry,IL,61419
339685,Gita,Lam,F,gita.lam@hotmail.com,12/24/1985,5/17/2009,8.2,42780,4%,Montrose,Los Angeles,CA,91021
464270,Sheila,Hurd,F,sheila.hurd@gmail.com,4/19/1995,11/21/2016,0.68,154908,7%,Edmonton,Metcalfe,KY,42129
606085,Sharee,Pilcher,F,sharee.pilcher@gmail.com,12/25/1975,10/31/2014,2.74,166328,5%,Byesville,Guernsey,OH,43723
356151,Scotty,Reyes,M,scotty.reyes@gmail.com,5/13/1984,4/3/2013,4.32,198660,16%,Bowlus,Morrison,MN,56314
746089,Shayne,Delatorre,F,shayne.delatorre@ibm.com,4/24/1965,2/28/1992,25.43,91890,1%,Saint Charles,Madison,IA,50240
155867,Darrell,Albertson,M,darrell.albertson@hotmail.com,3/16/1976,8/27/2002,14.93,191525,8%,Marsing,Owyhee,ID,83639
798874,Jae,Sebastian,F,jae.sebastian@exxonmobil.com,2/13/1981,6/20/2008,9.11,184644,28%,Sand Fork,Gilmer,WV,26430
419494,Jesenia,Nye,F,jesenia.nye@hotmail.co.uk,3/11/1986,3/20/2017,0.36,119221,27%,Arvada,Jefferson,CO,80004
630930,Dennis,Noel,M,dennis.noel@yahoo.co.in,9/24/1971,4/26/2013,4.26,123681,19%,Hye,Blanco,TX,78635
498956,Laura,Bullock,F,laura.bullock@gmail.com,10/31/1982,3/26/2017,0.34,115722,28%,Ashland,Boyd,KY,41105
887880,Roy,Chalmers,M,roy.chalmers@yahoo.co.uk,6/15/1970,5/8/1996,21.24,73340,3%,Vale,Malheur,OR,97918
575438,Dorothea,Benefield,F,dorothea.benefield@rediffmail.com,1/17/1959,8/15/2004,12.96,69263,5%,Blountsville,Blount,AL,35031
894220,Jerald,Foreman,M,jerald.foreman@yahoo.com,5/4/1996,5/29/2017,0.16,185156,6%,Esko,Carlton,MN,55733
404616,Paulina,Ames,F,paulina.ames@yahoo.co.uk,3/1/1974,10/6/2000,16.82,76494,28%,Virginia,Gage,NE,68458
195421,Leonia,Rider,F,leonia.rider@yahoo.ca,8/18/1964,1/16/1989,28.55,115436,0%,East Kingston,Rockingham,NH,3827
468133,Eugene,Camp,M,eugene.camp@hotmail.com,11/5/1971,5/13/2015,2.21,49734,3%,Bell Buckle,Bedford,TN,37020
881281,Levi,Slater,M,levi.slater@hotmail.com,10/14/1957,12/26/1996,20.6,123471,25%,Odessa,Ector,TX,79766
781322,Lizeth,Carson,F,lizeth.carson@apple.com,7/7/1958,10/21/2015,1.77,182368,2%,Elgin,Wabasha,MN,55932
940521,Cecil,Billups,F,cecil.billups@gmail.com,7/20/1960,4/7/2014,3.31,75354,22%,Avenel,Avenel,NJ,7098
829405,Keshia,Mcmanus,F,keshia.mcmanus@ntlworld.com,9/9/1957,7/7/1993,24.07,177361,19%,Sylvania,DeKalb,AL,35988
229973,Larue,Stover,F,larue.stover@aol.com,7/23/1994,9/8/2015,1.89,78442,21%,Glenwood,Sevier,UT,84730
771054,Raymon,Bridges,M,raymon.bridges@bellsouth.net,1/16/1974,8/16/2009,7.95,143899,16%,Buffalo,Erie,NY,14216
863901,Conrad,Weiss,M,conrad.weiss@yahoo.com,10/28/1989,4/4/2015,2.32,111426,14%,Centralia,Lewis,WA,98531
714865,Gilda,Speed,F,gilda.speed@gmail.com,3/24/1967,11/15/2007,9.71,187154,9%,North Concord,Essex,VT,5858
940131,Mira,Burchfield,F,mira.burchfield@comcast.net,10/18/1977,4/15/2009,8.29,55040,3%,Spring Grove,Surry,VA,23881
429858,Prince,Connelly,M,prince.connelly@gmail.com,4/24/1991,10/24/2012,4.76,76174,5%,Kissee Mills,Taney,MO,65680
297430,Cordell,Travers,M,cordell.travers@gmail.com,5/10/1982,11/26/2006,10.68,128387,2%,Gresham,Multnomah,OR,97080
295572,Rocio,Dew,F,rocio.dew@shell.com,3/27/1993,1/1/2017,0.57,94903,0%,Cookeville,Putnam,TN,38503
776351,Mauricio,Greiner,M,mauricio.greiner@yahoo.co.in,7/7/1959,6/6/1996,21.16,175892,16%,Mount Vernon,Lawrence,MO,65712
963950,Alex,Vanover,M,alex.vanover@gmail.com,9/27/1971,12/25/2011,5.59,61315,16%,Bryce Canyon,Garfield,UT,84717
566899,Jorge,Sellars,M,jorge.sellars@bp.com,9/21/1980,2/22/2016,1.43,129880,20%,Lexington,Fayette,KY,40585
316373,Ruben,Croft,M,ruben.croft@hotmail.com,2/23/1990,9/28/2016,0.83,99683,25%,Hinckley,DeKalb,IL,60520
226317,Jose,Delarosa,M,jose.delarosa@sbcglobal.net,3/23/1958,4/14/2008,9.29,173781,25%,Robbinsville,Graham,NC,28771
743610,Junie,Westmoreland,F,junie.westmoreland@gmail.com,1/20/1965,2/1/1997,20.5,70970,19%,Bagley,Guthrie,IA,50026
839248,Rory,Joseph,M,rory.joseph@gmail.com,10/8/1964,8/14/2007,9.96,130954,14%,Tacoma,Pierce,WA,98450
887566,Ann,Watt,F,ann.watt@gmail.com,6/12/1971,10/29/1998,18.76,46345,3%,Virginia Beach,Virginia Beach (city),VA,23464
792470,Adina,Rendon,F,adina.rendon@gmail.com,6/11/1978,1/24/2012,5.51,44145,30%,Atlanta,Fulton,GA,30381
428180,Darrell,Caswell,M,darrell.caswell@hotmail.com,11/17/1972,8/8/1998,18.98,88822,14%,Monticello,Drew,AR,71657
525336,Mallie,Avery,F,mallie.avery@gmail.com,1/12/1988,3/31/2017,0.33,110563,9%,Meckling,Clay,SD,57044
498787,Eileen,Sands,F,eileen.sands@earthlink.net,3/19/1990,9/17/2013,3.86,48025,28%,Reno,Washoe,NV,89511
839231,Leopoldo,Krauss,M,leopoldo.krauss@gmail.com,3/8/1991,6/11/2017,0.13,97581,26%,Mayesville,Sumter,SC,29104
313288,Sherman,Rockwell,M,sherman.rockwell@hotmail.com,3/16/1968,10/15/2014,2.79,113083,9%,Eureka,Juab,UT,84628
127173,Tatum,Dumont,F,tatum.dumont@gmail.com,5/12/1963,8/12/2015,1.96,164069,24%,Westpoint,Lawrence,TN,38486
588460,Lupe,Rivero,M,lupe.rivero@aol.com,9/21/1963,12/1/1989,27.67,188639,21%,Bonfield,Kankakee,IL,60913
551333,Kayce,Fulmer,F,kayce.fulmer@gmail.com,6/5/1992,2/7/2015,2.47,92342,5%,Woburn,Middlesex,MA,1808
566958,Alan,Shipley,M,alan.shipley@gmail.com,11/5/1992,8/5/2016,0.98,198998,19%,Plainwell,Allegan,MI,49080
529577,Lanora,Stclair,F,lanora.stclair@yahoo.com,3/27/1994,8/7/2015,1.98,55740,3%,Houston,Harris,TX,77262
557680,Tiffany,Mccarter,F,tiffany.mccarter@gmail.com,10/1/1965,1/30/1998,19.5,105384,2%,Stanford,McLean,IL,61774
892154,Brett,Teel,M,brett.teel@gmail.com,8/23/1983,6/19/2009,8.11,166834,2%,Grand Rapids,Kent,MI,49503
799051,Dominga,Robins,F,dominga.robins@bp.com,1/14/1982,11/4/2005,11.74,61340,0%,Benton Harbor,Berrien,MI,49023
736292,Owen,Bruner,M,owen.bruner@gmail.com,6/30/1965,2/5/2017,0.47,91250,2%,Indianapolis,Marion,IN,46222
117439,Olin,Robson,M,olin.robson@shell.com,4/5/1973,2/27/2001,16.42,51237,4%,Lawrence,Newton,MS,39336
117609,Archie,Newton,M,archie.newton@gmail.com,4/7/1991,1/30/2014,3.49,52123,13%,Lincolndale,Westchester,NY,10540
741827,Lynette,Hodge,F,lynette.hodge@gmail.com,10/22/1978,11/29/2007,9.67,156919,15%,Dorris,Siskiyou,CA,96023
